transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-000097,AU-CUST00186,ACC00000240,ACC00000519,37.27,AUD,Payment,2024-11-04,12:40:04,Payee-000519,Rent payment,ATM,DEV-UST00186,iPhone 14,203.202.253.143,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-000098,AU-CUST00131,ACC00000170,ACC00000484,14.14,AUD,Payment,2025-09-17,05:50:50,Payee-000484,Utilities,Online Banking,DEV-UST00131,iPhone 13,203.163.160.39,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000099,AU-CUST00627,ACC00000802,ACC00000815,81.0,AUD,Payment,2025-04-21,04:10:47,Payee-000815,Salary payment,Mobile Banking,DEV-UST00627,Samsung Galaxy S23,203.56.242.183,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-000100,AU-CUST00703,ACC00000899,ACC00000674,11341.79,AUD,Transfer,2024-12-17,00:14:46,Payee-000674,Account protection,Mobile Banking,DEV-UST00703,iPhone 13,198.35.153.253,AU,True,Blocked,True,App Bank Impersonation pattern detected,True,APP_BANK_IMPERSONATION,94,Low,High,Medium,True,False
TXN-2024-000101,AU-CUST00736,ACC00000940,ACC00000295,219.17,AUD,Payment,2025-09-20,14:04:39,Payee-000295,Grocery shopping,Mobile Banking,DEV-UST00736,Samsung Galaxy S23,203.17.220.138,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000102,AU-CUST00054,ACC00000068,ACC00000610,45.13,AUD,Payment,2025-06-15,08:55:03,Payee-000610,Restaurant,Mobile Banking,DEV-UST00054,iPhone 14,203.3.138.38,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000103,AU-CUST00922,ACC00001169,ACC00000986,6.59,AUD,Payment,2024-07-03,06:58:44,Payee-000986,Online purchase,Mobile Banking,DEV-UST00922,Samsung Galaxy S23,203.92.249.160,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000104,AU-CUST00500,ACC00000643,ACC00000701,712.42,AUD,Payment,2025-04-25,19:23:32,Payee-000701,Salary payment,Online Banking,DEV-UST00500,Samsung Galaxy S23,203.245.2.192,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000105,AU-CUST00559,ACC00000713,ACC00001017,16.1,AUD,Payment,2025-09-16,01:39:23,Payee-001017,Transfer to savings,ATM,DEV-UST00559,Samsung Galaxy S23,203.156.13.215,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000106,AU-CUST00877,ACC00001113,ACC00000645,25.8,AUD,Payment,2025-05-23,18:23:39,Payee-000645,Rent payment,Mobile Banking,DEV-UST00877,Samsung Galaxy S23,203.197.182.34,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-000107,AU-CUST00270,ACC00000350,ACC00000525,5.0,AUD,Payment,2025-06-15,04:03:38,Payee-000525,Insurance,Mobile Banking,DEV-UST00270,iPhone 13,203.127.175.82,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-000108,AU-CUST00496,ACC00000639,ACC00000942,173.57,AUD,Payment,2025-07-13,23:06:18,Payee-000942,Insurance,Online Banking,DEV-UST00496,Samsung Galaxy S23,203.14.117.34,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000109,AU-CUST00069,ACC00000090,ACC00000266,68.58,AUD,Payment,2025-01-23,22:48:09,Payee-000266,Grocery shopping,Mobile Banking,DEV-UST00069,Samsung Galaxy S23,203.11.205.164,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000110,AU-CUST00484,ACC00000625,ACC00000795,161.48,AUD,Payment,2024-11-22,03:53:35,Payee-000795,Transfer to savings,Mobile Banking,DEV-UST00484,iPhone 14,203.139.76.57,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-000111,AU-CUST00262,ACC00000338,ACC00000799,15.57,AUD,Payment,2025-09-25,19:51:08,Payee-000799,Online purchase,Online Banking,DEV-UST00262,iPhone 14,203.12.99.244,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-000112,AU-CUST00179,ACC00000232,ACC00000352,214.74,AUD,Payment,2025-01-16,14:34:39,Payee-000352,Salary payment,Online Banking,DEV-UST00179,Samsung Galaxy S23,203.149.110.32,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-000113,AU-CUST00613,ACC00000785,ACC00000325,852.48,AUD,Payment,2025-05-28,01:12:11,Payee-000325,Grocery shopping,Mobile Banking,DEV-UST00613,iPhone 14,203.189.51.23,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-000114,AU-CUST00126,ACC00000165,ACC00000107,5.0,AUD,Payment,2024-07-16,07:43:27,Payee-000107,Fuel,Mobile Banking,DEV-UST00126,iPhone 14,203.172.196.219,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-000115,AU-CUST00975,ACC00001236,ACC00000189,148.38,AUD,Payment,2025-07-22,15:07:36,Payee-000189,Bill payment,ATM,DEV-UST00975,iPhone 13,203.67.99.196,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000116,AU-CUST00230,ACC00000295,ACC00000122,5.0,AUD,Payment,2025-05-04,04:37:07,Payee-000122,Online purchase,ATM,DEV-UST00230,Samsung Galaxy S23,203.224.210.85,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-000117,AU-CUST00078,ACC00000101,ACC00000781,150.28,AUD,Payment,2024-06-27,14:38:37,Payee-000781,Bill payment,Mobile Banking,DEV-UST00078,Samsung Galaxy S23,203.152.225.64,AU,True,Pending,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000118,AU-CUST00437,ACC00000567,ACC00000155,10735.83,AUD,Transfer,2025-07-27,08:12:09,Payee-000155,Invoice payment,Online Banking,UNK-5468,Unknown Android,60.6.50.113,AU,False,Blocked,True,App Invoice Fraud pattern detected,True,APP_INVOICE_FRAUD,74,Low,High,Medium,True,False
TXN-2024-000119,AU-CUST00381,ACC00000493,ACC00000651,458.39,AUD,Payment,2025-03-23,11:19:38,Payee-000651,Rent payment,Online Banking,DEV-UST00381,iPhone 13,203.93.253.112,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-000120,AU-CUST00653,ACC00000835,ACC00000142,10.35,AUD,Payment,2025-05-27,03:47:46,Payee-000142,Rent payment,ATM,DEV-UST00653,iPhone 13,203.15.30.179,AU,True,Completed,False,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-000121,AU-CUST00664,ACC00000847,ACC00000994,15.5,AUD,Payment,2024-03-12,03:59:32,Payee-000994,Fuel,Online Banking,DEV-UST00664,iPhone 14,203.134.247.244,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-000122,AU-CUST00586,ACC00000751,ACC00000860,85.21,AUD,Payment,2025-07-03,23:01:52,Payee-000860,Grocery shopping,ATM,DEV-UST00586,iPhone 13,203.110.82.150,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000123,AU-CUST00571,ACC00000729,ACC00000371,64.86,AUD,Payment,2025-07-15,23:50:55,Payee-000371,Insurance,Mobile Banking,DEV-UST00571,iPhone 14,203.175.30.236,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-000124,AU-CUST00774,ACC00000986,ACC00000933,5.69,AUD,Payment,2024-06-28,20:31:55,Payee-000933,Fuel,ATM,DEV-UST00774,Samsung Galaxy S23,203.189.173.252,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-000125,AU-CUST00645,ACC00000827,ACC00000286,23.98,AUD,Payment,2025-01-10,12:34:26,Payee-000286,Restaurant,ATM,DEV-UST00645,iPhone 14,203.137.115.250,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-000126,AU-CUST00136,ACC00000177,ACC00000806,16.63,AUD,Payment,2025-05-15,23:09:32,Payee-000806,Salary payment,Online Banking,DEV-UST00136,iPhone 13,203.188.48.28,AU,True,Completed,False,,False,LEGITIMATE,13,Low,Low,Low,False,False
TXN-2024-000127,AU-CUST00454,ACC00000588,ACC00000813,44.2,AUD,Payment,2025-09-07,18:15:00,Payee-000813,Transfer to savings,Mobile Banking,DEV-UST00454,iPhone 14,203.8.12.143,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000128,AU-CUST00683,ACC00000873,ACC00000554,1568.71,AUD,Payment,2025-05-10,13:47:43,Payee-000554,Utilities,Online Banking,DEV-UST00683,iPhone 14,203.27.71.150,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-000129,AU-CUST00263,ACC00000339,ACC00000889,88.51,AUD,Payment,2024-10-10,20:10:09,Payee-000889,Restaurant,Mobile Banking,DEV-UST00263,iPhone 13,203.161.144.6,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000130,AU-CUST00863,ACC00001096,ACC00001202,9.63,AUD,Payment,2025-04-22,21:02:43,Payee-001202,Bill payment,Online Banking,DEV-UST00863,Samsung Galaxy S23,203.36.65.147,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-000131,AU-CUST00475,ACC00000613,ACC00000525,108.78,AUD,Payment,2025-05-05,23:22:56,Payee-000525,Restaurant,ATM,DEV-UST00475,iPhone 14,203.181.228.236,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-000132,AU-CUST00316,ACC00000408,ACC00000360,41.96,AUD,Payment,2025-08-29,23:55:34,Payee-000360,Utilities,Online Banking,DEV-UST00316,iPhone 14,203.79.88.181,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-000133,AU-CUST00376,ACC00000484,ACC00000561,887.92,AUD,Payment,2025-04-19,02:58:32,Payee-000561,Grocery shopping,Mobile Banking,DEV-UST00376,iPhone 13,203.44.175.139,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-000134,AU-CUST00614,ACC00000786,ACC00000721,29.88,AUD,Payment,2025-04-02,00:06:56,Payee-000721,Utilities,Mobile Banking,DEV-UST00614,iPhone 14,203.142.66.116,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000135,AU-CUST00703,ACC00000900,ACC00000157,38.64,AUD,Payment,2025-04-24,10:22:47,Payee-000157,Insurance,Online Banking,DEV-UST00703,iPhone 13,203.183.23.21,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-000136,AU-CUST00252,ACC00000325,ACC00001218,493.68,AUD,Payment,2025-04-05,16:16:49,Payee-001218,Restaurant,Online Banking,DEV-UST00252,Samsung Galaxy S23,203.11.56.14,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-000137,AU-CUST00168,ACC00000218,ACC00000596,14.5,AUD,Payment,2025-05-11,13:26:56,Payee-000596,Online purchase,Online Banking,DEV-UST00168,iPhone 13,203.151.40.44,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000138,AU-CUST00089,ACC00000117,ACC00001223,7.81,AUD,Payment,2025-07-27,07:42:30,Payee-001223,Rent payment,ATM,DEV-UST00089,iPhone 13,203.84.65.77,AU,True,Pending,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-000139,AU-CUST00487,ACC00000630,ACC00001219,108.71,AUD,Payment,2025-01-07,13:48:03,Payee-001219,Rent payment,Mobile Banking,DEV-UST00487,iPhone 13,203.172.213.122,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000140,AU-CUST00928,ACC00001176,ACC00000081,90.47,AUD,Payment,2025-08-29,13:52:22,Payee-000081,Grocery shopping,Online Banking,DEV-UST00928,Samsung Galaxy S23,203.172.82.220,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-000141,AU-CUST00958,ACC00001217,ACC00000145,6.1,AUD,Payment,2025-07-11,21:47:04,Payee-000145,Insurance,Online Banking,DEV-UST00958,iPhone 14,203.19.189.183,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-000142,AU-CUST00556,ACC00000710,ACC00000231,5.0,AUD,Payment,2024-07-29,00:21:26,Payee-000231,Salary payment,Mobile Banking,DEV-UST00556,iPhone 14,203.62.192.123,AU,True,Completed,False,,False,LEGITIMATE,27,Low,Low,Low,False,False
TXN-2024-000143,AU-CUST00528,ACC00000675,ACC00000721,118.87,AUD,Payment,2025-09-24,11:44:31,Payee-000721,Fuel,Mobile Banking,DEV-UST00528,iPhone 13,203.21.120.28,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000144,AU-CUST00496,ACC00000639,ACC00000449,117.54,AUD,Payment,2024-12-04,02:28:21,Payee-000449,Bill payment,ATM,DEV-UST00496,iPhone 13,203.98.98.247,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-000145,AU-CUST00234,ACC00000301,ACC00000024,176.65,AUD,Payment,2024-12-10,19:04:22,Payee-000024,Grocery shopping,Card Payment,DEV-UST00234,Samsung Galaxy S23,203.71.48.236,AU,True,Completed,False,,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-000146,AU-CUST00407,ACC00000528,ACC00000716,408.98,AUD,Payment,2025-01-26,21:51:31,Payee-000716,Restaurant,Online Banking,DEV-UST00407,Samsung Galaxy S23,203.131.209.34,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-000147,AU-CUST00934,ACC00001187,ACC00000413,79.83,AUD,Payment,2025-06-30,10:38:42,Payee-000413,Bill payment,Branch,DEV-UST00934,iPhone 14,203.109.123.193,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000148,AU-CUST00612,ACC00000782,ACC00001070,50.5,AUD,Payment,2025-04-06,07:37:10,Payee-001070,Salary payment,Mobile Banking,DEV-UST00612,Samsung Galaxy S23,203.232.78.184,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-000149,AU-CUST00241,ACC00000310,ACC00000966,242.69,AUD,Payment,2025-05-07,09:32:37,Payee-000966,Salary payment,Mobile Banking,DEV-UST00241,iPhone 14,203.239.29.59,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000150,AU-CUST00086,ACC00000112,ACC00001072,80.14,AUD,Payment,2025-09-23,09:46:34,Payee-001072,Online purchase,ATM,DEV-UST00086,Samsung Galaxy S23,203.93.214.164,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000151,AU-CUST00746,ACC00000953,ACC00000720,5.0,AUD,Payment,2025-03-05,06:46:30,Payee-000720,Rent payment,Mobile Banking,DEV-UST00746,iPhone 14,203.111.184.81,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-000152,AU-CUST00901,ACC00001145,ACC00000883,101.51,AUD,Payment,2025-01-18,08:52:04,Payee-000883,Bill payment,Online Banking,DEV-UST00901,iPhone 14,203.111.190.124,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-000153,AU-CUST00107,ACC00000139,ACC00000103,215.4,AUD,Payment,2025-08-16,07:50:29,Payee-000103,Restaurant,Mobile Banking,DEV-UST00107,iPhone 13,203.7.180.232,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000154,AU-CUST00370,ACC00000476,ACC00000964,12.95,AUD,Payment,2025-08-15,03:52:52,Payee-000964,Rent payment,Mobile Banking,DEV-UST00370,Samsung Galaxy S23,203.15.127.120,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000155,AU-CUST00849,ACC00001081,ACC00000573,1453.03,AUD,Payment,2025-09-10,15:34:17,Payee-000573,Insurance,Card Payment,DEV-UST00849,Samsung Galaxy S23,203.152.105.82,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-000156,AU-CUST00250,ACC00000322,ACC00000006,37.71,AUD,Payment,2025-04-22,09:48:33,Payee-000006,Transfer to savings,Online Banking,DEV-UST00250,iPhone 14,203.115.215.143,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-000157,AU-CUST00176,ACC00000229,ACC00000101,460.72,AUD,Payment,2025-06-04,01:16:01,Payee-000101,Insurance,Mobile Banking,DEV-UST00176,Samsung Galaxy S23,203.56.94.51,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-000158,AU-CUST00387,ACC00000500,ACC00000391,11.37,AUD,Payment,2025-09-04,15:34:27,Payee-000391,Utilities,Online Banking,DEV-UST00387,iPhone 13,203.73.217.95,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000159,AU-CUST00387,ACC00000500,ACC00000474,295.11,AUD,Payment,2025-06-14,07:58:38,Payee-000474,Bill payment,Branch,DEV-UST00387,Samsung Galaxy S23,203.236.13.185,AU,True,Completed,False,,False,LEGITIMATE,32,Low,Low,Low,False,False
TXN-2024-000160,AU-CUST00473,ACC00000611,ACC00000265,792.07,AUD,Payment,2024-10-11,03:58:44,Payee-000265,Salary payment,Mobile Banking,DEV-UST00473,Samsung Galaxy S23,203.78.45.133,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-000161,AU-CUST00965,ACC00001225,ACC00000976,15691.71,AUD,Transfer,2025-04-12,06:03:20,Payee-000976,Urgent transfer,Phone Banking,DEV-UST00965,iPhone 14,140.247.157.106,AU,True,Blocked,True,App Bank Impersonation pattern detected,True,APP_BANK_IMPERSONATION,82,Low,High,Medium,True,False
TXN-2024-000162,AU-CUST00973,ACC00001234,ACC00000567,15.79,AUD,Payment,2025-09-27,17:29:43,Payee-000567,Rent payment,Online Banking,DEV-UST00973,iPhone 13,203.23.60.213,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-000163,AU-CUST00575,ACC00000735,ACC00000328,112.62,AUD,Payment,2025-09-12,02:58:06,Payee-000328,Transfer to savings,Mobile Banking,DEV-UST00575,iPhone 13,203.83.93.4,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000164,AU-CUST00075,ACC00000096,ACC00000855,43.5,AUD,Payment,2025-05-14,19:25:53,Payee-000855,Salary payment,Mobile Banking,DEV-UST00075,iPhone 13,203.205.245.135,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-000165,AU-CUST00259,ACC00000335,ACC00000575,11058.57,AUD,Transfer,2025-06-30,13:24:56,Payee-000575,Urgent transfer,Phone Banking,DEV-UST00259,Samsung Galaxy S23,58.254.205.200,AU,True,Blocked,True,App Bank Impersonation pattern detected,True,APP_BANK_IMPERSONATION,71,Low,High,Medium,True,False
TXN-2024-000166,AU-CUST00177,ACC00000230,ACC00000988,10.53,AUD,Payment,2025-07-07,04:22:17,Payee-000988,Rent payment,Card Payment,DEV-UST00177,iPhone 14,203.136.107.50,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-000167,AU-CUST00001,ACC00000001,ACC00000635,81.65,AUD,Payment,2025-07-05,11:34:59,Payee-000635,Grocery shopping,Mobile Banking,DEV-UST00001,Samsung Galaxy S23,203.152.241.125,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000168,AU-CUST00377,ACC00000486,ACC00000951,37.24,AUD,Payment,2025-05-18,23:37:22,Payee-000951,Restaurant,Card Payment,DEV-UST00377,iPhone 14,203.229.214.126,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000169,AU-CUST00007,ACC00000009,ACC00001082,41.52,AUD,Payment,2025-08-25,01:46:04,Payee-001082,Online purchase,Mobile Banking,DEV-UST00007,Samsung Galaxy S23,203.64.205.5,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-000170,AU-CUST00571,ACC00000729,ACC00000101,8.14,AUD,Payment,2025-06-18,11:12:23,Payee-000101,Transfer to savings,Online Banking,DEV-UST00571,iPhone 14,203.66.1.117,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-000171,AU-CUST00270,ACC00000349,ACC00000155,311.41,AUD,Payment,2025-08-02,02:04:12,Payee-000155,Bill payment,Mobile Banking,DEV-UST00270,Samsung Galaxy S23,203.213.136.177,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-000172,AU-CUST00719,ACC00000919,ACC00000927,31.34,AUD,Payment,2025-01-14,04:48:32,Payee-000927,Fuel,Card Payment,DEV-UST00719,iPhone 13,203.83.7.27,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-000173,AU-CUST00524,ACC00000669,ACC00000698,39.15,AUD,Payment,2025-06-21,14:42:37,Payee-000698,Rent payment,ATM,DEV-UST00524,iPhone 13,203.211.253.206,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-000174,AU-CUST00949,ACC00001206,ACC00000306,10.16,AUD,Payment,2024-06-09,14:22:16,Payee-000306,Transfer to savings,Mobile Banking,DEV-UST00949,iPhone 13,203.130.109.43,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-000175,AU-CUST00477,ACC00000615,ACC00000040,464.94,AUD,Payment,2025-09-21,13:00:47,Payee-000040,Transfer to savings,Online Banking,DEV-UST00477,Samsung Galaxy S23,203.100.120.7,AU,True,Completed,False,,False,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-000176,AU-CUST00154,ACC00000199,ACC00001212,6.31,AUD,Payment,2025-09-19,14:11:02,Payee-001212,Online purchase,Online Banking,DEV-UST00154,iPhone 13,203.50.235.137,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-000177,AU-CUST00922,ACC00001169,ACC00000119,5.0,AUD,Payment,2025-01-13,17:52:09,Payee-000119,Transfer to savings,Online Banking,DEV-UST00922,iPhone 13,203.93.68.235,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-000178,AU-CUST00303,ACC00000392,ACC00000587,85.8,AUD,Payment,2025-07-17,12:04:41,Payee-000587,Grocery shopping,Card Payment,DEV-UST00303,Samsung Galaxy S23,203.129.194.103,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-000179,AU-CUST00760,ACC00000969,ACC00000280,27.29,AUD,Payment,2025-02-28,15:24:32,Payee-000280,Grocery shopping,Card Payment,DEV-UST00760,iPhone 13,203.173.51.52,AU,True,Completed,False,,False,LEGITIMATE,9,Low,Low,Low,False,False
TXN-2024-000180,AU-CUST00779,ACC00000993,ACC00000502,206.22,AUD,Payment,2025-09-22,22:35:31,Payee-000502,Restaurant,Online Banking,DEV-UST00779,Samsung Galaxy S23,203.45.172.92,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-000181,AU-CUST00926,ACC00001173,ACC00000913,1087.46,AUD,Payment,2025-06-02,12:22:02,Payee-000913,Online purchase,Mobile Banking,DEV-UST00926,Samsung Galaxy S23,203.48.35.54,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-000182,AU-CUST00635,ACC00000812,ACC00000646,672.52,AUD,Payment,2025-03-07,02:49:06,Payee-000646,Rent payment,Online Banking,DEV-UST00635,iPhone 14,203.65.208.89,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-000183,AU-CUST00506,ACC00000649,ACC00000053,373.33,AUD,Payment,2025-07-09,11:23:05,Payee-000053,Transfer to savings,Online Banking,DEV-UST00506,Samsung Galaxy S23,203.7.157.128,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000184,AU-CUST00379,ACC00000489,ACC00000111,12.91,AUD,Payment,2024-11-20,16:50:55,Payee-000111,Insurance,Online Banking,DEV-UST00379,Samsung Galaxy S23,203.37.77.20,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
